path	hits	terms	lines
.claude/physics/LYAPUNOV_EXPONENT_THEORY.md	7	cryptobiosis,kuramoto,phase,oscillat,lyapunov,synchronization,regime	53
.claude/research/PHYSICS_2026_TRANSLATION.yaml	7	hpc,curvature,coherence,binding,regime,roughness,effective depth	555
analytics/regime/tests/test_geosync_v21.py	7	neuro,neuron,ricci,forman,phase,coherence,regime	266
analytics/runner.py	7	neuro,neuron,kappa,kuramoto,ricci,phase,entropy	280
backtest/dopamine_td.py	7	neuro,neuron,dopamine,prediction error,reward,gamma,forman	301
backtest/geosync_equity_curve.py	7	neuro,neuron,gamma,γ,kuramoto,phase,regime	426
backtest/run_live_backtest.py	7	neuro,neuron,kuramoto,ricci,forman,phase,regime	139
coherence_bridge/questdb_queries.py	7	gamma,ricci,forman,curvature,coherence,lyapunov,regime	160
coherence_bridge/uncertainty_compat.py	7	neuro,neuron,gamma,ricci,curvature,coherence,regime	112
core/architecture/README_UA.md	7	neuro,dopamine,serotonin,gaba,basal,neuromod,free energy	219
core/architecture/system_principles.py	7	neuro,neuron,dopamine,serotonin,gaba,basal,neuromod	1124
core/indicators/temporal_ricci.py	7	neuro,neuron,hpc,κ,ricci,ollivier,curvature	710
core/kuramoto/contracts.py	7	neuro,neuron,kuramoto,phase,oscillat,entropy,metastability	513
core/kuramoto/coupling_estimator.py	7	neuro,neuron,gamma,γ,kuramoto,phase,oscillat	530
core/kuramoto/falsification.py	7	neuro,neuron,inhibition,kuramoto,phase,coherence,oscillat	351
core/kuramoto/phase_transition.py	7	neuro,neuron,kuramoto,phase,oscillat,bifurcation,synchronization	191
core/neuro/advanced/dpa.py	7	neuro,neuron,dopamine,serotonin,prediction error,neuromod,reward	118
core/neuro/calibration.py	7	neuro,neuron,prediction error,kappa,kuramoto,ricci,entropy	173
core/neuro/dopamine_execution_adapter.py	7	neuro,neuron,dopamine,gaba,prediction error,inhibition,reward	145
core/neuro/kuramoto_kelly.py	7	neuro,neuron,kuramoto,phase,coherence,oscillat,regime	168
core/neuro/motivation.py	7	neuro,neuron,dopamine,prediction error,reward,coherence,entropy	540
core/neuro/tests/test_behavioral_profiler.py	7	neuro,neuron,serotonin,desensitization,gamma,kappa,phase	426
core/neuro/tests/test_ecs_regulator.py	7	neuro,neuron,aversion,free energy,phase,lyapunov,regime	1632
core/physics/wave_propagation.py	7	neuro,neuron,kappa,κ,ricci,ollivier,curvature	181
core/strategies/README.md	7	neuro,basal,prediction error,reward,kuramoto,forman,regime	447
cortex_service/app/services/regime_service.py	7	neuro,neuron,gamma,coherence,lyapunov,entropy,regime	725
docs/CONCEPTUAL_ARCHITECTURE_UA.md	7	neuro,gaba,neuromod,reward,kuramoto,ricci,entropy	820
docs/GITHUB_METADATA.md	7	neuro,neuron,kuramoto,ricci,curvature,entropy,synchronization	97
docs/RFC_TACL_GOVERNANCE_LAYER.md	7	cns,homeostasis,free energy,phase,oscillat,entropy,regime	738
docs/SEROTONIN_OBSERVABILITY_IMPLEMENTATION.md	7	neuro,serotonin,desensitization,forman,phase,oscillat,regime	405
docs/api_examples.md	7	kuramoto,ricci,forman,phase,entropy,synchronization,regime	684
docs/architecture/configuration_structure.md	7	neuro,dopamine,serotonin,gaba,neuromod,desensitization,forman	129
docs/research/pncc/CANONS.md	7	neuro,cns,free energy,active inference,cryptobiosis,forman,entropy	246
docs/troubleshooting.md	7	neuro,neuron,kuramoto,ricci,forman,phase,entropy	914
examples/performance_demo.py	7	neuro,neuron,κ,ricci,forman,curvature,entropy	353
examples/quick_start.py	7	neuro,neuron,kuramoto,ricci,phase,oscillat,regime	257
examples/thermo_hpc_ai_integration.py	7	neuro,neuron,hpc,reward,free energy,active inference,regime	204
geosync/estimators/augmented_ricci.py	7	neuro,neuron,kappa,κ,ricci,forman,curvature	116
geosync/neural_controller/tests/test_integration.py	7	neuro,neuron,basal,reward,kuramoto,forman,regime	385
geosync/neuroeconomics/flow_controller.py	7	neuro,neuron,prediction error,gamma,coherence,entropy,regime	356
geosync/neuroeconomics/hebbian_plasticity.py	7	neuro,neuron,dopamine,serotonin,plasticity,reward,regime	287
geosync_pro/models/emh.py	7	neuro,neuron,dopamine,reward,gamma,kappa,regime	141
reports/RELIABILITY_PERF_AUDIT.md	7	dopamine,kuramoto,ricci,forman,curvature,phase,oscillat	982
research/microstructure/killtest.py	7	hpc,kappa,κ,ricci,forman,curvature,regime	582
rl/core/actor_critic.py	7	neuro,neuron,hpc,reward,arousal,gamma,entropy	460
scripts/integrate_kuramoto_ricci.py	7	neuro,neuron,κ,kuramoto,ricci,phase,coherence	205
src/geosync/core/neuro/gaba/__init__.py	7	neuro,neuron,gaba,prediction error,plasticity,neuromod,inhibition	33
tacl/evidence_ledger.py	7	neuro,neuron,cns,hpc,gamma,γ,forman	655
tests/core/indicators/test_phase_entry_gate.py	7	neuro,neuron,kappa,kuramoto,curvature,phase,entropy	200
tests/core/neuro/dopamine/test_dopamine_precision.py	7	neuro,neuron,dopamine,reward,gamma,γ,forman	507
tests/core/neuro/serotonin/test_config_contract.py	7	neuro,neuron,serotonin,desensitization,gamma,kappa,phase	380
tests/core/neuro/serotonin/test_serotonin_config_loading.py	7	neuro,neuron,serotonin,desensitization,gamma,kappa,phase	102
tests/core/test_system_principles.py	7	neuro,neuron,dopamine,serotonin,gaba,basal,neuromod	290
tests/e2e/test_indicator_observability.py	7	neuro,neuron,kuramoto,ricci,curvature,phase,oscillat	242
tests/geosync_hpc/test_hpc_mathematical_verification.py	7	neuro,neuron,hpc,prediction error,reward,gamma,γ	411
tests/integration/test_dopamine_with_market_feeds.py	7	neuro,neuron,dopamine,prediction error,reward,phase,regime	387
tests/integration/test_pipeline.py	7	neuro,neuron,kappa,kuramoto,ricci,phase,entropy	55
tests/mutation/test_falsifier_forge.py	7	neuro,neuron,hpc,coherence,binding,regime,roughness	173
tests/physics_contracts/test_witness_examples.py	7	neuro,neuron,γ,kuramoto,phase,oscillat,regime	202
tests/property/research_extensions/test_ricci_properties.py	7	neuro,neuron,kappa,κ,kuramoto,ricci,curvature	273
tests/tacl/test_evidence_ledger.py	7	neuro,neuron,cns,hpc,gamma,γ,forman	615
tests/test_gaba_inhibition_gate.py	7	neuro,neuron,gaba,plasticity,inhibition,gamma,oscillat	532
tests/test_nan_hardening.py	7	neuro,gamma,ricci,curvature,coherence,lyapunov,regime	107
tests/unit/core/architecture/test_system_principles.py	7	neuro,neuron,dopamine,serotonin,gaba,basal,neuromod	792
tests/unit/core/neuro/test_neuro_orchestrator.py	7	neuro,neuron,dopamine,serotonin,gaba,neuromod,gamma	608
tests/unit/core/test_kuramoto_coupling_estimator.py	7	neuro,neuron,gamma,γ,kuramoto,phase,oscillat	365
tests/unit/core/test_ricci_flow_iterated.py	7	neuro,neuron,kappa,κ,kuramoto,ricci,curvature	217
tests/unit/core/test_ricci_flow_surgery.py	7	neuro,neuron,kappa,kuramoto,ricci,curvature,phase	464
tests/unit/physics/test_T10_ricci_bounds.py	7	neuro,neuron,kappa,κ,ricci,ollivier,curvature	173
tests/unit/physics/test_T11_dopamine_algebraic.py	7	neuro,neuron,dopamine,prediction error,reward,gamma,γ	175
tests/unit/physics/test_T3_forman_ricci.py	7	neuro,neuron,kappa,κ,ricci,forman,curvature	143
tests/unit/test_agents.py	7	neuro,neuron,reward,kappa,forman,phase,regime	147
tests/unit/test_indicators_ricci.py	7	neuro,neuron,kappa,ricci,forman,ollivier,curvature	352
tests/unit/test_interfaces_cli.py	7	neuro,neuron,kuramoto,ricci,curvature,phase,entropy	55
tools/profile_project.py	7	neuro,neuron,kuramoto,ricci,curvature,phase,entropy	214
ui/dashboard/live_server.py	7	neuro,neuron,reward,gamma,γ,kuramoto,regime	696
ui/dashboard/migration_plan.md	7	neuro,neuron,gamma,γ,kuramoto,phase,regime	176
DESIGN.md	6	neuro,neuron,γ,phase,coherence,regime	416
analytics/regime/src/core/ricci_flow.py	6	neuro,neuron,aversion,ricci,forman,curvature	168
bench/bench_indicators.py	6	neuro,neuron,kuramoto,ricci,phase,entropy	91
coherence_bridge/engine_interface.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	39
coherence_bridge/kafka_producer.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	120
coherence_bridge/questdb_writer.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	80
coherence_bridge/server.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	206
core/agent/README.md	6	reward,kappa,ricci,forman,curvature,entropy	409
core/agent/VALIDATION_REPORT.md	6	reward,κ,forman,entropy,synchronization,regime	359
core/events/README.md	6	neuro,neuron,receptor,synaptic,forman,binding	525
core/indicators/hierarchical_features.py	6	neuro,neuron,kuramoto,phase,coherence,entropy	296
core/kuramoto/capital_weighted.py	6	neuro,neuron,gamma,γ,kuramoto,oscillat	467
core/kuramoto/delayed.py	6	neuro,neuron,kuramoto,phase,oscillat,synchronization	215
core/kuramoto/dynamic_graph.py	6	neuro,neuron,kuramoto,phase,entropy,regime	133
core/kuramoto/oos_validation.py	6	neuro,neuron,gamma,kuramoto,phase,coherence	466
core/kuramoto/ott_antonsen.py	6	kuramoto,phase,oscillat,bifurcation,synchronization,regime	278
core/kuramoto/phase_extractor.py	6	neuro,neuron,kuramoto,phase,oscillat,regime	497
core/neuro/advanced/integrated.py	6	neuro,neuron,dopamine,plasticity,reward,regime	939
core/neuro/cryptobiosis.py	6	neuro,neuron,neuromod,cryptobiosis,phase,oscillat	232
core/neuro/gaba_position_gate.py	6	neuro,neuron,gaba,basal,plasticity,inhibition	125
core/neuro/serotonin/observability.py	6	neuro,neuron,serotonin,neuromod,desensitization,forman	467
core/neuro/serotonin/profiler/behavioral_profiler.py	6	neuro,neuron,serotonin,desensitization,kappa,phase	740
core/physics/diffusion_predictor.py	6	neuro,neuron,kappa,κ,ricci,curvature	336
core/physics/explosive_sync.py	6	neuro,neuron,kuramoto,phase,oscillat,synchronization	283
core/physics/higher_order_kuramoto.py	6	neuro,neuron,kuramoto,phase,coherence,synchronization	567
core/physics/tsallis_gate.py	6	neuro,neuron,gamma,κ,entropy,regime	229
core/pipelines/smoke_e2e.py	6	neuro,neuron,kappa,kuramoto,curvature,entropy	277
docs/FORMALIZATION_INDEX.md	6	serotonin,desensitization,free energy,forman,phase,synchronization	655
docs/ML_CRISIS_PREDICTOR.md	6	cns,homeostasis,free energy,forman,phase,entropy	276
docs/RELEASE_GATES.md	6	dopamine,prediction error,reward,free energy,forman,entropy	119
docs/architecture/assets/README.md	6	neuro,dopamine,serotonin,gaba,neuromod,forman	205
docs/examples/examples_manifest.yaml	6	neuro,dopamine,serotonin,hpc,forman,regime	193
docs/neuromodulators_dopamine.md	6	neuro,dopamine,serotonin,reward,gamma,γ	167
docs/performance.md	6	kuramoto,ricci,forman,curvature,phase,entropy	957
docs/research/ricci_flow_surgery.md	6	κ,kuramoto,ricci,forman,ollivier,curvature	107
docs/thermodynamics/README.md	6	neuro,cns,hpc,homeostasis,free energy,forman	333
envs/market_env.py	6	neuro,neuron,reward,kuramoto,phase,regime	156
examples/agent_usage_demo.py	6	neuro,neuron,reward,kappa,κ,regime	344
examples/data_pipeline_demo.py	6	neuro,neuron,kuramoto,ricci,phase,regime	353
examples/hpc_ai_v4_demo.py	6	neuro,neuron,hpc,reward,active inference,phase	158
examples/integration_snippet.py	6	neuro,neuron,dopamine,serotonin,reward,forman	67
examples/module_interaction_orchestrator_demo.py	6	neuro,neuron,dopamine,serotonin,neuromod,phase	437
examples/serotonin_validation_demo.py	6	neuro,neuron,serotonin,forman,phase,oscillat	465
geosync/estimators/__init__.py	6	neuro,neuron,gamma,ricci,forman,lyapunov	17
geosync/estimators/ricci_calibrator.py	6	neuro,neuron,kappa,κ,ricci,regime	194
geosync/neural_controller/integration/bridge.py	6	neuro,neuron,basal,reward,homeostasis,kuramoto	403
geosync/neuroeconomics/decision_currency.py	6	neuro,neuron,dopamine,prediction error,reward,regime	156
geosync_pro/NEURO-MODEL-MAPPING.md	6	neuro,dopamine,basal,γ,forman,regime	20
modules/__init__.py	6	neuro,neuron,gaba,inhibition,forman,regime	55
nak_controller/aar/integration.py	6	neuro,neuron,dopamine,serotonin,neuromod,forman	360
nak_controller/control/neuromods.py	6	neuro,neuron,dopamine,serotonin,neuromod,reward	51
nak_controller/runtime/controller.py	6	neuro,neuron,dopamine,serotonin,neuromod,reward	277
neuron7x.md	6	neuro,neuron,γ,phase,coherence,regime	416
physics_contracts/README.md	6	dopamine,serotonin,gaba,hpc,kuramoto,ricci	98
reports/COGNITIVE_TECHNICAL_AUDIT_2025_12_08.md	6	neuro,neuron,free energy,forman,oscillat,lyapunov	915
reports/COMPREHENSIVE_SECURITY_AUDIT_2025_12_08.md	6	neuro,neuron,free energy,forman,lyapunov,binding	712
reports/coverage_analysis_report.md	6	neuro,neuron,reward,kuramoto,ricci,oscillat	72
research/microstructure/FINDINGS.md	6	κ,ricci,curvature,oscillat,entropy,regime	472
research/microstructure/dashboard.py	6	neuro,neuron,κ,ricci,entropy,regime	439
research/robustness/cpcv.py	6	neuro,neuron,gamma,γ,forman,regime	351
scripts/calibrate_controllers.py	6	neuro,neuron,dopamine,serotonin,gamma,regime	734
scripts/gen_synth_amm_data.py	6	neuro,neuron,kappa,phase,synchronization,regime	165
scripts/performance/run_resource_checks.py	6	neuro,neuron,kuramoto,forman,phase,entropy	346
scripts/tests/test_run_resource_checks.py	6	neuro,neuron,kuramoto,forman,phase,entropy	118
src/geosync/core/neuro/dopamine/dopamine_step_extension.py	6	neuro,neuron,dopamine,reward,gamma,forman	75
src/geosync/core/neuro/serotonin/certify.py	6	neuro,neuron,serotonin,basal,reward,regime	271
src/geosync/core/neuro/serotonin/receptors/types.py	6	neuro,neuron,receptor,phase,entropy,regime	69
src/geosync/features/kuramoto.py	6	neuro,neuron,kuramoto,ricci,phase,regime	183
src/geosync/sdk/mlsdm/contracts.py	6	neuro,neuron,reward,arousal,free energy,regime	130
strategies/neuro_geosync.py	6	neuro,neuron,kuramoto,ricci,curvature,coherence	168
test_kuramoto_full.py	6	neuro,neuron,kuramoto,forman,phase,synchronization	427
tests/core/test_behavioral_profiler.py	6	neuro,neuron,serotonin,desensitization,kappa,phase	293
tests/geosync_hpc/test_hpc_edge_cases.py	6	neuro,neuron,hpc,reward,γ,forman	384
tests/integration/test_crypto_decision_pipeline.py	6	neuro,neuron,kappa,κ,kuramoto,phase	317
tests/integration/test_market_feed_recordings.py	6	neuro,neuron,dopamine,phase,synchronization,regime	291
tests/integration/test_substrate_gate_boundary_sweep.py	6	neuro,neuron,gamma,γ,coherence,entropy	322
tests/performance/test_indicator_portability.py	6	neuro,neuron,kuramoto,ricci,curvature,phase	62
tests/property/test_indicator_properties.py	6	neuro,neuron,kuramoto,ricci,curvature,phase	408
tests/regression/test_ecs_regulator_regression.py	6	neuro,neuron,aversion,phase,lyapunov,regime	261
tests/scripts/test_calibrate_controllers.py	6	neuro,neuron,dopamine,serotonin,gamma,regime	555
tests/tacl/test_self_diagnosis_adaptation.py	6	neuro,neuron,reward,free energy,gamma,forman	488
tests/test_composite.py	6	neuro,neuron,kuramoto,ricci,phase,regime	30
tests/test_dopamine_step_extension.py	6	neuro,neuron,dopamine,reward,gamma,forman	182
tests/test_e2e_coherence.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	170
tests/test_feature_exporter.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	84
tests/test_flow_controller.py	6	neuro,gamma,ricci,curvature,lyapunov,regime	172
tests/test_http_server.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	94
tests/test_invariants.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	108
tests/test_kafka_producer.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	90
tests/test_metacognition.py	6	neuro,gamma,ricci,curvature,lyapunov,regime	198
tests/test_mock_engine.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	132
tests/test_proto.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	66
tests/test_questdb_queries.py	6	gamma,ricci,forman,coherence,lyapunov,regime	65
tests/test_questdb_writer.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	112
tests/test_sanitize.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	68
tests/test_signal_dataclass.py	6	gamma,ricci,curvature,coherence,lyapunov,regime	99
tests/test_value_functions.py	6	neuro,gamma,γ,kappa,κ,regime	134
tests/unit/core/neuro/test_kuramoto_kelly.py	6	neuro,neuron,kuramoto,phase,coherence,regime	147
tests/unit/core/neuro/test_serotonin_ode.py	6	neuro,neuron,serotonin,desensitization,receptor,lyapunov	205
tests/unit/core/test_kuramoto_contracts.py	6	neuro,neuron,kuramoto,phase,entropy,metastability	406
tests/unit/core/test_kuramoto_modules.py	6	neuro,neuron,kuramoto,phase,oscillat,synchronization	343
tests/unit/geosync/core/neuro/serotonin/test_practical_utilities.py	6	neuro,neuron,serotonin,desensitization,forman,phase	380
tests/unit/physics/test_T12_serotonin_stability.py	6	neuro,neuron,serotonin,desensitization,receptor,lyapunov	168
tests/unit/physics/test_T16_signalbus_dag.py	6	neuro,neuron,dopamine,gaba,inhibition,kuramoto	138
tests/unit/physics/test_T17_cryptobiosis.py	6	neuro,neuron,neuromod,cryptobiosis,phase,oscillat	293
tests/unit/physics/test_T18_kuramoto_p1.py	6	neuro,neuron,kuramoto,oscillat,lyapunov,regime	202
tests/unit/physics/test_T25_falsification_surrogates.py	6	neuro,neuron,hpc,inhibition,kuramoto,phase	421
tests/unit/physics/test_T27_tsallis_gate_witness.py	6	neuro,neuron,hpc,κ,entropy,regime	433
tests/unit/physics/test_observer_bandwidth.py	6	neuro,neuron,hpc,gamma,γ,coherence	112
tests/unit/test_edge_cases.py	6	neuro,neuron,kappa,forman,phase,entropy	275
tests/unit/test_edge_cases_enhanced.py	6	neuro,neuron,kuramoto,phase,oscillat,synchronization	213
tests/unit/test_phase.py	6	neuro,neuron,kappa,curvature,phase,entropy	68
tests/unit/test_readme_examples.py	6	neuro,neuron,kuramoto,ricci,phase,regime	100
ui/dashboard/AUDIT.md	6	neuro,neuron,gamma,γ,kuramoto,regime	135
CONTRIBUTING.md	5	neuro,neuron,kuramoto,forman,oscillat	818
SECURITY.md	5	neuro,neuron,reward,free energy,lyapunov	674
analytics/math_trading/optimal_execution.py	5	neuro,neuron,aversion,gamma,kappa	405
analytics/regime/geosync_regime/__init__.py	5	neuro,neuron,ricci,forman,regime	120
analytics/regime/src/core/__init__.py	5	neuro,neuron,ricci,forman,regime	93
analytics/regime/src/core/fk_detector.py	5	neuro,neuron,kuramoto,phase,regime	307
application/api/service.py	5	neuro,neuron,reward,phase,oscillat	2668
artifacts/working_stack/20260328T151401/02_baseline_failures.txt	5	neuro,dopamine,serotonin,gaba,inhibition	46
backtest/resampling.py	5	neuro,neuron,gamma,kappa,forman	346
benchmarks/dopamine_step_bench.py	5	neuro,neuron,dopamine,reward,forman	157
coherence_bridge/decision_engine.py	5	neuro,active inference,coherence,entropy,regime	159
