null_id,primary_sharpe,max_dd,pos_frac
N1_random_scores,-0.4375335433424697,0.8615304473639612,0.30180180180180183
N1_random_scores,-0.5257360404336796,0.9104650907916302,0.2882882882882883
N1_random_scores,-0.4495855690656535,0.8658621892247225,0.2972972972972973
N1_random_scores,-0.37284510970714224,0.8414338742124455,0.3333333333333333
N1_random_scores,-0.37089370115801157,0.899865739945003,0.3063063063063063
N1_random_scores,-0.5267848962909939,0.8566272617318826,0.2927927927927928
N1_random_scores,-0.4527680868385813,0.869917856210089,0.25675675675675674
N1_random_scores,-0.5843518477469605,0.9132678041853813,0.25675675675675674
N1_random_scores,-0.4570737977403386,0.7894781604197647,0.3063063063063063
N1_random_scores,-0.3487342240907902,0.8221637500445395,0.34684684684684686
N1_random_scores,-0.6689444062427498,0.9635537340309398,0.1981981981981982
N1_random_scores,-0.30361208173158116,0.8352787188090859,0.34234234234234234
N1_random_scores,-0.3802078021883968,0.8318277136638492,0.31981981981981983
N1_random_scores,-0.5294080332688983,0.9129498268902945,0.2702702702702703
N1_random_scores,-0.5204327747022908,0.8888194213568199,0.25225225225225223
N1_random_scores,-0.336952284176804,0.7945651558872346,0.32882882882882886
N1_random_scores,-0.4486835099760995,0.8549952997695199,0.27927927927927926
N1_random_scores,-0.40293127357469255,0.8528397581378195,0.3153153153153153
N1_random_scores,-0.40644357101842066,0.8302640818636943,0.31981981981981983
N1_random_scores,-0.43630941210512475,0.7896581221735786,0.3153153153153153
N1_random_scores,-0.6010441170567844,0.9217391403986694,0.24774774774774774
N1_random_scores,-0.6294075883084703,0.9123713829974325,0.26576576576576577
N1_random_scores,-0.49724290014340466,0.8735353663525042,0.3108108108108108
N1_random_scores,-0.35747373645124325,0.6565854822529094,0.36036036036036034
N1_random_scores,-0.643327702156685,0.951284231955342,0.2072072072072072
N1_random_scores,-0.3370769235277417,0.7881857827907236,0.34234234234234234
N1_random_scores,-0.6328766808496051,0.8998377280124084,0.24324324324324326
N1_random_scores,-0.3637448548348823,0.7686622847973889,0.31981981981981983
N1_random_scores,-0.5358848940474702,0.8993655986867392,0.30180180180180183
N1_random_scores,-0.3329850412547919,0.7894506185760932,0.34684684684684686
N1_random_scores,-0.5653006331879299,0.8886161351060986,0.24774774774774774
